CustomerID,Count,Country,State,City,Zip Code,Lat Long,Latitude,Longitude,Gender,Senior Citizen,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason
0685-MLYYM,1,United States,California,Buena Park,90620,"33.845706, -118.012204",33.845706,-118.012204,Female,Yes,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.75,154.85,Yes,1,96,4407,Long distance charges
8182-PNAGI,1,United States,California,Pico Rivera,90660,"33.989524, -118.089299",33.989524,-118.089299,Male,No,No,No,12,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),50.25,593.75,Yes,1,67,3624,Extra data charges
7957-RYHQD,1,United States,California,Bellflower,90706,"33.887676, -118.127289",33.887676,-118.127289,Female,Yes,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),79.2,3233.85,Yes,1,94,3207,Price too high
2180-DXNEG,1,United States,California,Harbor City,90710,"33.798266, -118.300237",33.798266,-118.300237,Female,No,No,No,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,96.0,1062.1,Yes,1,89,5239,Product dissatisfaction
5515-AKOAJ,1,United States,California,Hawaiian Gardens,90716,"33.830431, -118.074071",33.830431,-118.074071,Female,No,No,No,54,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,100.1,5440.9,Yes,1,75,5763,Service dissatisfaction
8976-OQHGT,1,United States,California,Lomita,90717,"33.794209, -118.317354",33.794209,-118.317354,Female,No,Yes,Yes,4,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,56.5,235.1,Yes,1,99,5758,Lack of self-service on Website
6230-BSUXY,1,United States,California,Paramount,90723,"33.897122, -118.164432",33.897122,-118.164432,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,85,Yes,1,93,2650,Network reliability
5294-CDGWY,1,United States,California,Long Beach,90802,"33.752524, -118.210737",33.752524,-118.210737,Male,No,Yes,No,51,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,59.3,3014.65,Yes,1,95,5633,Don't know
5295-PCJOO,1,United States,California,Long Beach,90805,"33.864622, -118.179626",33.864622,-118.179626,Male,No,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.4,184.4,Yes,1,84,4455,Don't know
9863-JZAIC,1,United States,California,Long Beach,90807,"33.830099, -118.182239",33.830099,-118.182239,Male,No,No,No,35,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.0,2010.55,Yes,1,100,2220,Don't know
7660-HDPJV,1,United States,California,Long Beach,90810,"33.819814, -118.222416",33.819814,-118.222416,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,Yes,1,81,2637,Poor expertise of online support
7931-PXHFC,1,United States,California,Duarte,91010,"34.145695, -117.95982",34.145695,-117.95982,Male,No,No,No,38,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,62.3,2354.8,Yes,1,83,3818,Poor expertise of phone support
3990-QYKBE,1,United States,California,La Canada Flintridge,91011,"34.234912, -118.153729",34.234912,-118.153729,Male,Yes,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.5,3473.4,Yes,1,95,4127,Competitor had better devices
4919-MOAVT,1,United States,California,Pasadena,91103,"34.167465, -118.165327",34.167465,-118.165327,Male,No,No,No,3,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,69.65,220.1,Yes,1,84,2421,Competitor offered higher download speeds
3090-HAWSU,1,United States,California,Pasadena,91107,"34.159007, -118.087353",34.159007,-118.087353,Male,No,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),111.6,6876.05,Yes,1,87,4495,Competitor offered more data
9820-RMCQV,1,United States,California,San Marino,91108,"34.122671, -118.112911",34.122671,-118.112911,Female,No,No,No,11,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),48.55,501,Yes,1,92,4444,Competitor made better offer
7839-QRKXN,1,United States,California,Glendale,91203,"34.153338, -118.262974",34.153338,-118.262974,Female,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.2,20.2,Yes,1,69,4197,Competitor had better devices
5204-QZXPU,1,United States,California,Glendale,91205,"34.13658, -118.245839",34.13658,-118.245839,Male,No,No,No,19,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.65,733.35,Yes,1,78,2933,Competitor had better devices
4597-ELFTS,1,United States,California,Glendale,91206,"34.162515, -118.203869",34.162515,-118.203869,Male,No,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,24.9,1334,Yes,1,92,5327,Competitor offered higher download speeds
8450-JOVAH,1,United States,California,Agoura Hills,91301,"34.129058, -118.759788",34.129058,-118.759788,Male,No,Yes,Yes,2,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,56.7,113.55,Yes,1,77,5560,Competitor offered higher download speeds
1113-IUJYX,1,United States,California,Winnetka,91306,"34.209532, -118.577563",34.209532,-118.577563,Female,No,Yes,No,14,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,No,Mailed check,105.95,1348.9,Yes,1,84,5887,Competitor offered higher download speeds
9274-CNFMO,1,United States,California,Pacoima,91331,"34.255442, -118.421314",34.255442,-118.421314,Male,Yes,Yes,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,74.95,308.7,Yes,1,69,3716,Competitor offered more data
7758-XKCBS,1,United States,California,Reseda,91335,"34.200175, -118.540958",34.200175,-118.540958,Male,No,No,No,15,No,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.7,438.25,Yes,1,82,5518,Competitor offered more data
8992-JQYUN,1,United States,California,San Fernando,91340,"34.286131, -118.435969",34.286131,-118.435969,Male,No,Yes,No,1,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,50.35,50.35,Yes,1,65,4526,Competitor offered more data
0617-AQNWT,1,United States,California,North Hills,91343,"34.238802, -118.482296",34.238802,-118.482296,Female,No,Yes,No,64,No,No phone service,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Electronic check,47.85,3147.5,Yes,1,66,6347,Competitor made better offer
2446-PLQVO,1,United States,California,Santa Clarita,91350,"34.502432, -118.41459",34.502432,-118.41459,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,Yes,1,78,4512,Don't know
3005-NFMTA,1,United States,California,Valencia,91354,"34.457005, -118.573726",34.457005,-118.573726,Male,Yes,No,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.8,5617.75,Yes,1,69,5543,Price too high
8784-CGILN,1,United States,California,Tarzana,91356,"34.157137, -118.548511",34.157137,-118.548511,Female,No,No,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),99.85,1776.95,Yes,1,100,3068,Product dissatisfaction
5389-FFVKB,1,United States,California,Thousand Oaks,91360,"34.214054, -118.88109",34.214054,-118.88109,Male,Yes,Yes,No,32,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),80.3,2483.05,Yes,1,94,5365,Service dissatisfaction
8444-WRIDW,1,United States,California,Thousand Oaks,91362,"34.191842, -118.822796",34.191842,-118.822796,Female,Yes,No,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),80.45,5224.35,Yes,1,79,5011,Lack of self-service on Website
9451-LPGOO,1,United States,California,Panorama City,91402,"34.223768, -118.445461",34.223768,-118.445461,Male,No,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.8,620.35,Yes,1,66,3780,Network reliability
5868-YWPDW,1,United States,California,Sherman Oaks,91423,"34.146957, -118.432138",34.146957,-118.432138,Male,Yes,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.2,519.15,Yes,1,72,5834,Limited range of services
2025-JKFWI,1,United States,California,Burbank,91501,"34.188339, -118.300942",34.188339,-118.300942,Male,No,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.0,1301.7,Yes,1,81,3493,Lack of affordable download/upload speed
4078-SAYYN,1,United States,California,Burbank,91502,"34.177267, -118.31003",34.177267,-118.31003,Female,No,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.75,1129.75,Yes,1,65,2229,Long distance charges
9940-HPQPG,1,United States,California,North Hollywood,91601,"34.1692, -118.372498",34.1692,-118.372498,Female,No,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),91.75,865.8,Yes,1,91,4176,Extra data charges
6618-RYATB,1,United States,California,North Hollywood,91605,"34.207295, -118.400022",34.207295,-118.400022,Female,No,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.55,79.55,Yes,1,93,5571,Price too high
9079-YEXQJ,1,United States,California,Chino,91710,"33.990646, -117.663025",33.990646,-117.663025,Female,No,No,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,111.1,6014.85,Yes,1,93,5527,Product dissatisfaction
2685-SREOM,1,United States,California,Rancho Cucamonga,91730,"34.10097, -117.57882",34.10097,-117.57882,Female,No,Yes,No,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.1,2368.4,Yes,1,96,4793,Service dissatisfaction
0402-CQAJN,1,United States,California,El Monte,91732,"34.074492, -118.01462",34.074492,-118.01462,Female,No,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.9,3545.35,Yes,1,83,4437,Lack of self-service on Website
6692-UDPJC,1,United States,California,South El Monte,91733,"34.04622, -118.053753",34.04622,-118.053753,Female,No,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.65,1301,Yes,1,65,4304,Network reliability
1273-MTETI,1,United States,California,Rancho Cucamonga,91737,"34.245289, -117.642503",34.245289,-117.642503,Female,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.85,372.45,Yes,1,74,2754,Don't know
5480-HPRRX,1,United States,California,Glendora,91740,"34.119363, -117.855059",34.119363,-117.855059,Female,Yes,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.3,77.75,Yes,1,74,3542,Attitude of support person
0295-PPHDO,1,United States,California,La Puente,91744,"34.031441, -117.936436",34.031441,-117.936436,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,95.45,Yes,1,71,5962,Attitude of support person
1195-OIYEJ,1,United States,California,La Puente,91746,"34.038983, -117.991372",34.038983,-117.991372,Male,No,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.1,1135.7,Yes,1,78,5347,Attitude of support person
5906-CVLHP,1,United States,California,Rowland Heights,91748,"33.976753, -117.897367",33.976753,-117.897367,Female,No,Yes,No,45,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.15,2319.8,Yes,1,92,2761,Attitude of service provider
4501-EQDRN,1,United States,California,Montclair,91763,"34.072121, -117.698319",34.072121,-117.698319,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.7,69.7,Yes,1,98,4620,Attitude of service provider
2990-HWIML,1,United States,California,Ontario,91764,"34.074087, -117.605618",34.074087,-117.605618,Female,No,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,573.3,Yes,1,82,2898,Attitude of service provider
7384-GHBPI,1,United States,California,San Dimas,91773,"34.102119, -117.815532",34.102119,-117.815532,Male,No,Yes,No,3,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.15,99.75,Yes,1,83,2987,Attitude of support person
7603-USHJS,1,United States,California,San Gabriel,91775,"34.114772, -118.089431",34.114772,-118.089431,Male,No,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.75,871.4,Yes,1,78,2010,Attitude of support person
7234-FECYN,1,United States,California,San Gabriel,91776,"34.089927, -118.095645",34.089927,-118.095645,Female,Yes,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.35,780.5,Yes,1,68,5546,Attitude of support person
5876-HZVZM,1,United States,California,West Covina,91792,"34.024405, -117.898722",34.024405,-117.898722,Female,No,Yes,Yes,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),55.9,365.35,Yes,1,87,4914,Attitude of service provider
1400-MMYXY,1,United States,California,Alhambra,91801,"34.090925, -118.128164",34.090925,-118.128164,Male,Yes,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,334.65,Yes,1,71,2715,Attitude of service provider
3085-QUOZK,1,United States,California,Alpine,91901,"32.827184, -116.703729",32.827184,-116.703729,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.95,43.95,Yes,1,76,3238,Attitude of service provider
3926-CUQZX,1,United States,California,Campo,91906,"32.673483, -116.472863",32.673483,-116.472863,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.1,45.1,Yes,1,77,4884,Don't know
1041-RXHRA,1,United States,California,Guatay,91931,"32.857946, -116.561917",32.857946,-116.561917,Female,No,No,No,41,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.25,2868.05,Yes,1,69,3407,Attitude of support person
1750-CSKKM,1,United States,California,Imperial Beach,91932,"32.579134, -117.119009",32.579134,-117.119009,Male,No,No,Yes,9,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,55.35,449.75,Yes,1,70,2688,Attitude of support person
7142-HVGBG,1,United States,California,Mount Laguna,91948,"32.830852, -116.444601",32.830852,-116.444601,Male,Yes,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.0,4414.3,Yes,1,99,2505,Attitude of service provider
8267-ZNYVZ,1,United States,California,Spring Valley,91977,"32.726627, -116.994608",32.726627,-116.994608,Female,No,Yes,No,33,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,103.75,3361.05,Yes,1,81,3824,Attitude of service provider
6457-GIRWB,1,United States,California,Carlsbad,92008,"33.148116, -117.306043",33.148116,-117.306043,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,69.35,Yes,1,88,2843,Attitude of service provider
1450-SKCVI,1,United States,California,Del Mar,92014,"32.948262, -117.256086",32.948262,-117.256086,Female,No,No,No,56,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.85,4092.85,Yes,1,72,5276,Attitude of support person
5570-PTWEH,1,United States,California,Encinitas,92024,"33.054579, -117.25665",33.054579,-117.25665,Female,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.15,216.75,Yes,1,78,2270,Attitude of support person
6502-MJQAE,1,United States,California,Escondido,92027,"33.141265, -116.967221",33.141265,-116.967221,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.6,69.6,Yes,1,87,2072,Attitude of support person
7693-LCKZL,1,United States,California,Julian,92036,"32.980678, -116.262854",32.980678,-116.262854,Male,No,Yes,Yes,5,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.15,385,Yes,1,84,5124,Attitude of service provider
0032-PGELS,1,United States,California,Palomar Mountain,92060,"33.309852, -116.823091",33.309852,-116.823091,Female,No,Yes,Yes,1,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),30.5,30.5,Yes,1,74,5171,Attitude of service provider
6797-LNAQX,1,United States,California,Poway,92064,"32.984395, -117.013454",32.984395,-117.013454,Male,No,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),98.3,6859.5,Yes,1,98,4794,Attitude of service provider
6394-MFYNG,1,United States,California,Solana Beach,92075,"33.001813, -117.263628",33.001813,-117.263628,Female,No,No,No,48,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.4,5121.3,Yes,1,89,4956,Attitude of support person
1564-NTYXF,1,United States,California,San Marcos,92078,"33.119028, -117.166036",33.119028,-117.166036,Female,Yes,No,No,13,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,82.0,1127.2,Yes,1,99,3363,Attitude of support person
8155-IBNHG,1,United States,California,San Diego,92103,"32.747484, -117.166877",32.747484,-117.166877,Female,No,Yes,No,24,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.4,1747.85,Yes,1,74,2325,Attitude of support person
0886-QGENL,1,United States,California,San Diego,92104,"32.741499, -117.127409",32.741499,-117.127409,Female,Yes,Yes,No,27,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.25,2754.45,Yes,1,77,4853,Attitude of service provider
8739-WWKDU,1,United States,California,San Diego,92109,"32.787836, -117.232376",32.787836,-117.232376,Male,Yes,No,No,25,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.5,2196.15,Yes,1,90,4849,Attitude of service provider
8685-WHQPW,1,United States,California,San Diego,92110,"32.76501, -117.19938",32.76501,-117.19938,Female,Yes,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.4,1692.6,Yes,1,81,2407,Attitude of service provider
4745-LSPLO,1,United States,California,San Diego,92111,"32.805518, -117.169052",32.805518,-117.169052,Male,No,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.5,20.5,Yes,1,84,3731,Attitude of support person
8083-YTZES,1,United States,California,San Diego,92113,"32.697098, -117.116587",32.697098,-117.116587,Male,No,No,No,4,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.35,265.35,Yes,1,73,3622,Attitude of support person
7240-FQLHE,1,United States,California,San Diego,92114,"32.707892, -117.05512",32.707892,-117.05512,Female,Yes,Yes,No,18,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),99.75,1836.25,Yes,1,68,5857,Attitude of support person
6664-FPDAC,1,United States,California,San Diego,92115,"32.762506, -117.07245",32.762506,-117.07245,Female,Yes,No,No,56,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.95,6418.9,Yes,1,91,4060,Attitude of service provider
0786-VSSUD,1,United States,California,San Diego,92123,"32.808814, -117.134694",32.808814,-117.134694,Male,Yes,No,No,16,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,39.0,679.85,Yes,1,92,5692,Attitude of service provider
3976-BWUCK,1,United States,California,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542,Female,No,Yes,No,30,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),94.1,2804.45,Yes,1,94,5255,Attitude of service provider
3585-ISXZP,1,United States,California,Indio,92201,"33.713891, -116.237257",33.713891,-116.237257,Female,No,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),95.65,778.1,Yes,1,95,5335,Attitude of support person
